Transformer_ID,Winding_Type,Test_Date,Frequency_Hz,Magnitude_dB,Phase_deg
TR015,HV,2026-03-15,43470.131581250265,-0.69,-25.28
TR015,HV,2026-03-15,45529.35074866948,0.31,-15.67
TR015,HV,2026-03-15,47686.116977144746,0.86,3.2
TR015,HV,2026-03-15,49945.0511585514,0.13,4.21
TR015,HV,2026-03-15,52310.993080562585,1.1,2.34
TR015,HV,2026-03-15,54789.01179593945,1.34,-2.66
TR015,HV,2026-03-15,57384.416483023924,0.37,2.81
TR015,HV,2026-03-15,60102.76782070388,1.29,-0.49
TR015,HV,2026-03-15,62949.88990221888,-0.3,29.35
TR015,HV,2026-03-15,65931.88271333542,0.54,-26.58
TR015,HV,2026-03-15,69055.1352016233,-3.23,-17.87
TR015,HV,2026-03-15,72326.33896483533,-0.71,-9.35
TR015,HV,2026-03-15,75752.5025877192,-1.14,13.63
TR015,HV,2026-03-15,79340.96665797492,-3.37,33.18
TR015,HV,2026-03-15,83099.41949353386,-0.12,-8.65
TR015,HV,2026-03-15,87035.91361485166,2.49,-4.47
TR015,HV,2026-03-15,91158.88299750836,2.98,-14.28
TR015,HV,2026-03-15,95477.16114208066,-2.06,16.69
TR015,HV,2026-03-15,100000.0,0.48,-0.98
TR016,LV,2026-03-19,10.0,-0.48,0.63
TR016,LV,2026-03-19,10.473708979594498,-0.69,3.32
TR016,LV,2026-03-19,10.969857978923836,-0.73,17.52
TR016,LV,2026-03-19,11.489510001873091,-0.73,4.37
TR016,LV,2026-03-19,12.033778407775893,4.0,17.14
TR016,LV,2026-03-19,12.603829296797274,-1.64,10.1
TR016,LV,2026-03-19,13.200884008314182,0.77,-1.5
TR016,LV,2026-03-19,13.826221737646557,0.79,2.28
TR016,LV,2026-03-19,14.481182276745338,-0.15,-24.87
TR016,LV,2026-03-19,15.167168884709225,-1.21,-27.34
TR016,LV,2026-03-19,15.885651294280526,0.49,12.09
TR016,LV,2026-03-19,16.63816886076129,1.98,11.98
TR016,LV,2026-03-19,17.4263338600965,0.28,-13.64
TR016,LV,2026-03-19,18.251834943190435,1.91,14.13
TR016,LV,2026-03-19,19.116440753857017,-3.33,26.14
TR016,LV,2026-03-19,20.022003718155844,-1.66,8.11
TR016,LV,2026-03-19,20.970464013232327,-1.32,11.19
TR016,LV,2026-03-19,21.963853724165457,0.56,11.71
TR016,LV,2026-03-19,23.00430119772918,3.38,-20.06
TR016,LV,2026-03-19,24.094035602395245,-0.78,-6.2
TR016,LV,2026-03-19,25.23539170434766,-2.55,-15.29
TR016,LV,2026-03-19,26.430814869741056,-1.16,1.26
TR016,LV,2026-03-19,27.682866303920665,-2.75,26.81
TR016,LV,2026-03-19,28.994228538828768,-1.04,-6.97
TR016,LV,2026-03-19,30.367711180354576,-1.07,4.54
TR016,LV,2026-03-19,31.80625692794119,-0.39,2.62
TR016,LV,2026-03-19,33.31294787934674,-0.34,-1.48
TR016,LV,2026-03-19,34.891012134067736,-0.48,31.98
TR016,LV,2026-03-19,36.54383070957256,2.05,-30.89
TR016,LV,2026-03-19,38.274944785163115,0.77,15.76
TR016,LV,2026-03-19,40.08806328898464,0.13,-4.56
TR016,LV,2026-03-19,41.9870708444391,0.02,5.87
TR016,LV,2026-03-19,43.97603609302721,-0.46,14.79
TR016,LV,2026-03-19,46.05922041145106,-1.1,7.27
TR016,LV,2026-03-19,48.241087041653685,-0.37,-18.31
TR016,LV,2026-03-19,50.526310653356795,3.17,-32.03
TR016,LV,2026-03-19,52.91978735958442,-1.93,-11.96
TR016,LV,2026-03-19,55.42664520663107,1.01,0.83
TR016,LV,2026-03-19,58.05225516094899,-0.46,-27.71
TR016,LV,2026-03-19,60.80224261649424,1.49,-15.73
TR016,LV,2026-03-19,63.68249944718586,0.07,-0.2
TR016,LV,2026-03-19,66.69919663030122,0.3,25.13
TR016,LV,2026-03-19,69.85879746785248,2.8,8.27
TR016,LV,2026-03-19,73.16807143427197,-0.44,0.48
TR016,LV,2026-03-19,76.63410868007459,1.02,13.61
TR016,LV,2026-03-19,80.26433522257175,-0.83,13.84
TR016,LV,2026-03-19,84.06652885618325,-0.94,9.82
TR016,LV,2026-03-19,88.04883581643465,0.61,6.67
TR016,LV,2026-03-19,92.21978823334327,-0.43,19.97
TR016,LV,2026-03-19,96.58832241158703,1.53,23.39
TR016,LV,2026-03-19,101.1637979766207,-1.11,-7.05
TR016,LV,2026-03-19,105.9560179277616,-0.08,14.5
TR016,LV,2026-03-19,110.97524964120721,4.84,0.6
TR016,LV,2026-03-19,116.23224686798518,-1.6,-11.49
TR016,LV,2026-03-19,121.7382727739662,-1.66,10.11
TR016,LV,2026-03-19,127.50512407130128,3.51,44.18
TR016,LV,2026-03-19,133.54515629298987,-1.97,-17.95
TR016,LV,2026-03-19,139.87131026472386,-0.63,8.53
TR016,LV,2026-03-19,146.49713983072849,-2.54,-4.61
TR016,LV,2026-03-19,153.43684089300132,-0.59,22.54
TR016,LV,2026-03-19,160.70528182616385,-1.42,3.78
TR016,LV,2026-03-19,168.31803533309565,2.3,32.59
TR016,LV,2026-03-19,176.2914118095948,-0.32,-17.22
TR016,LV,2026-03-19,184.64249428955426,-1.89,-11.89
TR016,LV,2026-03-19,193.38917504552322,-1.44,-3.54
TR016,LV,2026-03-19,202.55019392306664,2.3,24.94
TR016,LV,2026-03-19,212.14517849106298,4.61,20.67
TR016,LV,2026-03-19,222.19468609395238,-2.69,-3.09
TR016,LV,2026-03-19,232.72024789604072,-4.39,2.69
TR016,LV,2026-03-19,243.74441501222216,0.59,-6.14
TR016,LV,2026-03-19,255.29080682395167,1.48,13.85
TR016,LV,2026-03-19,267.3841615839947,-1.74,24.08
TR016,LV,2026-03-19,280.05038941836307,-0.54,-16.8
TR016,LV,2026-03-19,293.31662783900424,-0.45,2.1
TR016,LV,2026-03-19,307.21129988617594,0.61,4.98
TR016,LV,2026-03-19,321.76417502507354,1.31,-11.3
TR016,LV,2026-03-19,337.0064329271928,-3.01,-7.79
TR016,LV,2026-03-19,352.970730273065,2.33,-2.61
TR016,LV,2026-03-19,369.6912707195028,0.33,-6.75
TR016,LV,2026-03-19,387.20387818125573,-1.15,0.08
TR016,LV,2026-03-19,405.54607358408276,-1.33,-31.62
TR016,LV,2026-03-19,424.75715525368986,-3.04,1.41
TR016,LV,2026-03-19,444.87828311275854,-0.16,-5.94
TR016,LV,2026-03-19,465.9525668664682,-3.07,14.12
TR016,LV,2026-03-19,488.02515836544336,2.31,0.39
TR016,LV,2026-03-19,511.14334834401654,3.06,-1.15
TR016,LV,2026-03-19,535.3566677410724,1.59,-8.07
TR016,LV,2026-03-19,560.7169938205458,1.72,-7.75
TR016,LV,2026-03-19,587.2786613189483,-0.87,9.87
TR016,LV,2026-03-19,615.0985788580505,1.25,6.13
TR016,LV,2026-03-19,644.236350872137,-5.17,8.04
TR016,LV,2026-03-19,674.7544053110693,-1.16,-9.72
TR016,LV,2026-03-19,706.7181273927491,-0.04,3.42
TR016,LV,2026-03-19,740.1959996915645,-3.16,-10.26
TR016,LV,2026-03-19,775.2597488629465,-2.62,-26.29
TR016,LV,2026-03-19,811.9844993184009,-0.6,-2.46
TR016,LV,2026-03-19,850.4489341802678,-2.48,20.34
TR016,LV,2026-03-19,890.735463861044,2.77,17.13
TR016,LV,2026-03-19,932.9304026284686,1.14,26.11
TR016,LV,2026-03-19,977.1241535346502,-0.47,29.87
TR016,LV,2026-03-19,1023.4114021054527,-2.38,3.23
TR016,LV,2026-03-19,1071.8913192051275,0.13,-10.67
TR016,LV,2026-03-19,1122.6677735108135,-1.63,14.52
TR016,LV,2026-03-19,1175.849554052157,-1.05,2.05
TR016,LV,2026-03-19,1231.550603292826,-0.45,-10.73
TR016,LV,2026-03-19,1289.8902612533082,-2.23,-12.89
TR016,LV,2026-03-19,1350.9935211980264,0.77,8.44
TR016,LV,2026-03-19,1414.991297434576,-0.18,6.65
TR016,LV,2026-03-19,1482.0207057988587,1.31,4.83
TR016,LV,2026-03-19,1552.225357427048,0.06,-9.13
TR016,LV,2026-03-19,1625.755666443795,1.76,0.94
TR016,LV,2026-03-19,1702.7691722258996,4.0,-8.67
TR016,LV,2026-03-19,1783.4308769319093,-0.69,-0.24
TR016,LV,2026-03-19,1867.9135990207828,1.74,-16.27
TR016,LV,2026-03-19,1956.3983435170649,2.11,-22.6
TR016,LV,2026-03-19,2049.074689815848,1.53,-31.42
TR016,LV,2026-03-19,2146.1411978584038,-5.75,27.03
TR016,LV,2026-03-19,2247.8058335487253,-1.09,11.5
TR016,LV,2026-03-19,2354.286414322418,-0.19,-9.01
TR016,LV,2026-03-19,2465.811075822604,-0.18,-15.55
TR016,LV,2026-03-19,2582.6187606826775,-2.44,-10.46
TR016,LV,2026-03-19,2704.9597304631343,-2.94,-4.15
TR016,LV,2026-03-19,2833.096101839324,-0.82,0.82
TR016,LV,2026-03-19,2967.3024081888693,1.41,10.55
TR016,LV,2026-03-19,3107.866187782014,-3.63,1.7
TR016,LV,2026-03-19,3255.0885998350595,-2.07,15.73
TR016,LV,2026-03-19,3409.285069746811,-0.97,-15.54
TR016,LV,2026-03-19,3570.7859649004627,0.25,-9.95
TR016,LV,2026-03-19,3739.937302478798,0.96,-8.08
TR016,LV,2026-03-19,3917.1014908092607,0.66,-9.95
TR016,LV,2026-03-19,4102.658105827194,2.76,-1.83
TR016,LV,2026-03-19,4297.00470432084,-0.32,-4.24
TR016,LV,2026-03-19,4500.557675700497,-1.46,11.85
TR016,LV,2026-03-19,4713.753134116724,-0.93,2.97
TR016,LV,2026-03-19,4937.047852839004,0.86,-12.99
TR016,LV,2026-03-19,5170.92024289676,1.56,-19.58
TR016,LV,2026-03-19,5415.871378079471,-1.88,1.91
TR016,LV,2026-03-19,5672.426068491977,-2.97,-2.17
TR016,LV,2026-03-19,5941.133984965034,-1.63,21.32
TR016,LV,2026-03-19,6222.570836730231,-3.54,20.22
TR016,LV,2026-03-19,6517.339604882427,4.9,-6.91
TR016,LV,2026-03-19,6826.071834272386,-1.72,13.35
TR016,LV,2026-03-19,7149.428986597577,-3.23,16.15
TR016,LV,2026-03-19,7488.103857590023,-1.35,14.99
TR016,LV,2026-03-19,7842.822061337682,1.7,12.11
TR016,LV,2026-03-19,8214.34358491943,-0.25,-11.19
TR016,LV,2026-03-19,8603.464416684501,2.24,-37.69
TR016,LV,2026-03-19,9011.018251665018,4.82,24.44
TR016,LV,2026-03-19,9437.87827777538,0.11,14.0
TR016,LV,2026-03-19,9884.959046625587,-1.21,-3.97
TR016,LV,2026-03-19,10353.218432956615,0.09,41.03
TR016,LV,2026-03-19,10843.659686896108,0.29,-21.68
TR016,LV,2026-03-19,11357.333583431051,-0.68,15.8
TR016,LV,2026-03-19,11895.340673703207,1.17,-4.74
TR016,LV,2026-03-19,12458.833642950081,-0.5,7.0
TR016,LV,2026-03-19,13049.019780144015,0.81,2.61
TR016,LV,2026-03-19,13667.163564620074,0.09,6.66
TR016,LV,2026-03-19,14314.589375234786,2.29,0.09
TR016,LV,2026-03-19,14992.684327860472,4.83,14.9
TR016,LV,2026-03-19,15702.901247293774,1.1,2.69
TR016,LV,2026-03-19,16446.761779946628,-2.54,-12.39
TR016,LV,2026-03-19,17225.859653987874,-1.31,-13.32
TR016,LV,2026-03-19,18041.864093920718,-0.73,-3.2
TR016,LV,2026-03-19,18896.523396912115,-3.19,-7.54
TR016,LV,2026-03-19,19791.668678535574,-1.67,-14.25
TR016,LV,2026-03-19,20729.217795953697,-4.33,-26.1
TR016,LV,2026-03-19,21711.179456945054,-1.69,12.81
TR016,LV,2026-03-19,22739.657523579273,0.35,12.61
TR016,LV,2026-03-19,23816.855519761608,-0.98,16.93
TR016,LV,2026-03-19,24945.081352303165,3.88,-37.51
TR016,LV,2026-03-19,26126.752255633262,1.85,21.84
TR016,LV,2026-03-19,27364.39997074672,4.21,22.43
TR016,LV,2026-03-19,28660.676169482504,-1.62,3.37
TR016,LV,2026-03-19,30018.35813575592,0.57,-10.6
TR016,LV,2026-03-19,31440.354715915,2.41,20.91
TR016,LV,2026-03-19,32929.71255097148,-2.63,-20.72
TR016,LV,2026-03-19,34489.6226040576,7.39,0.36
TR016,LV,2026-03-19,36123.426997094306,2.75,0.59
TR016,LV,2026-03-19,37834.62617131933,-0.3,31.66
TR016,LV,2026-03-19,39626.88638701478,-1.02,-0.74
TR016,LV,2026-03-19,41504.047578504724,2.64,-1.81
TR016,LV,2026-03-19,43470.131581250265,1.93,21.7
TR016,LV,2026-03-19,45529.35074866948,-0.25,-16.42
TR016,LV,2026-03-19,47686.116977144746,3.47,-25.11
TR016,LV,2026-03-19,49945.0511585514,-4.04,-1.1
TR016,LV,2026-03-19,52310.993080562585,3.2,-28.44
TR016,LV,2026-03-19,54789.01179593945,1.82,-1.54
TR016,LV,2026-03-19,57384.416483023924,-1.87,-8.88
TR016,LV,2026-03-19,60102.76782070388,1.46,-3.64
TR016,LV,2026-03-19,62949.88990221888,0.05,12.53
TR016,LV,2026-03-19,65931.88271333542,3.21,-16.11
TR016,LV,2026-03-19,69055.1352016233,-0.46,-11.51
TR016,LV,2026-03-19,72326.33896483533,2.15,0.65
TR016,LV,2026-03-19,75752.5025877192,-1.72,-8.95
TR016,LV,2026-03-19,79340.96665797492,-0.8,-10.14
TR016,LV,2026-03-19,83099.41949353386,-2.09,-2.37
TR016,LV,2026-03-19,87035.91361485166,-2.42,-3.67
TR016,LV,2026-03-19,91158.88299750836,-0.86,16.29
TR016,LV,2026-03-19,95477.16114208066,0.22,-39.91
TR016,LV,2026-03-19,100000.0,0.76,-11.24
TR017,HV,2026-03-17,10.0,0.16,17.85
TR017,HV,2026-03-17,10.473708979594498,0.85,12.94
TR017,HV,2026-03-17,10.969857978923836,0.18,17.03
TR017,HV,2026-03-17,11.489510001873091,-1.99,-15.51
TR017,HV,2026-03-17,12.033778407775893,0.46,1.45
TR017,HV,2026-03-17,12.603829296797274,-2.01,-20.84
TR017,HV,2026-03-17,13.200884008314182,-1.59,-10.23
TR017,HV,2026-03-17,13.826221737646557,-1.28,-15.51
TR017,HV,2026-03-17,14.481182276745338,-1.8,-10.12
TR017,HV,2026-03-17,15.167168884709225,2.01,-1.55
TR017,HV,2026-03-17,15.885651294280526,-0.38,-33.0
TR017,HV,2026-03-17,16.63816886076129,-0.77,11.91
TR017,HV,2026-03-17,17.4263338600965,3.58,36.99
TR017,HV,2026-03-17,18.251834943190435,-0.04,1.97
TR017,HV,2026-03-17,19.116440753857017,2.84,-7.62
TR017,HV,2026-03-17,20.022003718155844,1.45,4.35
TR017,HV,2026-03-17,20.970464013232327,2.13,7.65
TR017,HV,2026-03-17,21.963853724165457,1.13,16.45
TR017,HV,2026-03-17,23.00430119772918,1.09,0.04
TR017,HV,2026-03-17,24.094035602395245,-0.21,0.52
TR017,HV,2026-03-17,25.23539170434766,-1.18,-16.3
TR017,HV,2026-03-17,26.430814869741056,0.14,7.95
TR017,HV,2026-03-17,27.682866303920665,-0.46,8.61
TR017,HV,2026-03-17,28.994228538828768,-1.3,28.92
TR017,HV,2026-03-17,30.367711180354576,-3.34,-5.53
TR017,HV,2026-03-17,31.80625692794119,0.13,-23.04
TR017,HV,2026-03-17,33.31294787934674,-0.0,-16.5
TR017,HV,2026-03-17,34.891012134067736,0.1,-11.53
TR017,HV,2026-03-17,36.54383070957256,-0.89,-4.16
TR017,HV,2026-03-17,38.274944785163115,-1.44,-8.63
TR017,HV,2026-03-17,40.08806328898464,1.76,-6.29
TR017,HV,2026-03-17,41.9870708444391,0.6,14.47
TR017,HV,2026-03-17,43.97603609302721,1.83,18.68
TR017,HV,2026-03-17,46.05922041145106,-2.74,-4.23
TR017,HV,2026-03-17,48.241087041653685,0.38,16.39
TR017,HV,2026-03-17,50.526310653356795,-2.69,-15.77
TR017,HV,2026-03-17,52.91978735958442,0.63,-2.21
TR017,HV,2026-03-17,55.42664520663107,-1.82,15.33
TR017,HV,2026-03-17,58.05225516094899,0.99,-11.14
TR017,HV,2026-03-17,60.80224261649424,-2.43,2.73
TR017,HV,2026-03-17,63.68249944718586,0.48,11.04
TR017,HV,2026-03-17,66.69919663030122,-1.26,11.68
TR017,HV,2026-03-17,69.85879746785248,0.13,-12.0
TR017,HV,2026-03-17,73.16807143427197,-1.91,-20.64
TR017,HV,2026-03-17,76.63410868007459,-2.13,-0.07
TR017,HV,2026-03-17,80.26433522257175,-3.13,-41.36
TR017,HV,2026-03-17,84.06652885618325,-3.29,11.1
TR017,HV,2026-03-17,88.04883581643465,-2.75,18.16
TR017,HV,2026-03-17,92.21978823334327,-4.18,24.06
TR017,HV,2026-03-17,96.58832241158703,0.65,-7.72
TR017,HV,2026-03-17,101.1637979766207,1.84,-19.69
TR017,HV,2026-03-17,105.9560179277616,0.89,0.08
TR017,HV,2026-03-17,110.97524964120721,-2.74,-12.23
TR017,HV,2026-03-17,116.23224686798518,0.95,-34.98
TR017,HV,2026-03-17,121.7382727739662,3.14,14.12
TR017,HV,2026-03-17,127.50512407130128,-0.87,-0.21
TR017,HV,2026-03-17,133.54515629298987,-2.74,1.76
TR017,HV,2026-03-17,139.87131026472386,2.74,6.96
TR017,HV,2026-03-17,146.49713983072849,-2.3,-7.56
TR017,HV,2026-03-17,153.43684089300132,-0.1,6.4
TR017,HV,2026-03-17,160.70528182616385,-2.5,3.65
TR017,HV,2026-03-17,168.31803533309565,-1.01,2.93
TR017,HV,2026-03-17,176.2914118095948,1.49,-8.54
TR017,HV,2026-03-17,184.64249428955426,2.53,15.26
TR017,HV,2026-03-17,193.38917504552322,0.24,-17.44
TR017,HV,2026-03-17,202.55019392306664,-0.24,-24.19
TR017,HV,2026-03-17,212.14517849106298,1.35,6.25
TR017,HV,2026-03-17,222.19468609395238,0.79,0.33
TR017,HV,2026-03-17,232.72024789604072,0.66,-7.5
TR017,HV,2026-03-17,243.74441501222216,2.44,-16.33
TR017,HV,2026-03-17,255.29080682395167,-4.11,5.39
TR017,HV,2026-03-17,267.3841615839947,1.59,-2.32
TR017,HV,2026-03-17,280.05038941836307,0.93,8.98
TR017,HV,2026-03-17,293.31662783900424,0.93,1.86
TR017,HV,2026-03-17,307.21129988617594,3.55,-2.06
TR017,HV,2026-03-17,321.76417502507354,-2.69,21.85
TR017,HV,2026-03-17,337.0064329271928,-1.56,-34.37
TR017,HV,2026-03-17,352.970730273065,-0.28,1.6
TR017,HV,2026-03-17,369.6912707195028,2.91,-8.57
TR017,HV,2026-03-17,387.20387818125573,-0.49,-11.99
TR017,HV,2026-03-17,405.54607358408276,3.26,11.2
TR017,HV,2026-03-17,424.75715525368986,-1.27,-19.71
TR017,HV,2026-03-17,444.87828311275854,-0.63,-1.1
TR017,HV,2026-03-17,465.9525668664682,-1.84,-9.76
TR017,HV,2026-03-17,488.02515836544336,-3.83,15.04
TR017,HV,2026-03-17,511.14334834401654,0.81,22.89
TR017,HV,2026-03-17,535.3566677410724,0.98,-11.05
TR017,HV,2026-03-17,560.7169938205458,2.92,-14.3
TR017,HV,2026-03-17,587.2786613189483,-1.18,30.27
TR017,HV,2026-03-17,615.0985788580505,-3.04,2.89
TR017,HV,2026-03-17,644.236350872137,-0.84,14.43
TR017,HV,2026-03-17,674.7544053110693,-1.37,15.89
TR017,HV,2026-03-17,706.7181273927491,1.76,-6.86
TR017,HV,2026-03-17,740.1959996915645,-0.65,-3.27
TR017,HV,2026-03-17,775.2597488629465,0.74,8.21
TR017,HV,2026-03-17,811.9844993184009,0.14,-10.7
TR017,HV,2026-03-17,850.4489341802678,-0.17,-21.6
TR017,HV,2026-03-17,890.735463861044,-2.65,-13.15
TR017,HV,2026-03-17,932.9304026284686,-2.19,-6.21
TR017,HV,2026-03-17,977.1241535346502,-0.16,10.89
TR017,HV,2026-03-17,1023.4114021054527,-0.22,-9.22
TR017,HV,2026-03-17,1071.8913192051275,2.12,-0.27
TR017,HV,2026-03-17,1122.6677735108135,0.34,-12.69
TR017,HV,2026-03-17,1175.849554052157,1.09,29.09
TR017,HV,2026-03-17,1231.550603292826,-0.18,-31.55
TR017,HV,2026-03-17,1289.8902612533082,0.08,-13.12
TR017,HV,2026-03-17,1350.9935211980264,1.21,-3.55
TR017,HV,2026-03-17,1414.991297434576,0.99,2.24
TR017,HV,2026-03-17,1482.0207057988587,1.17,-18.65
TR017,HV,2026-03-17,1552.225357427048,-1.36,-2.91
TR017,HV,2026-03-17,1625.755666443795,1.51,-9.74
TR017,HV,2026-03-17,1702.7691722258996,3.38,4.12
TR017,HV,2026-03-17,1783.4308769319093,-2.0,-21.07
TR017,HV,2026-03-17,1867.9135990207828,-1.38,1.32
TR017,HV,2026-03-17,1956.3983435170649,1.49,14.11
TR017,HV,2026-03-17,2049.074689815848,1.17,-4.97
TR017,HV,2026-03-17,2146.1411978584038,0.25,14.12
TR017,HV,2026-03-17,2247.8058335487253,-0.57,11.98
TR017,HV,2026-03-17,2354.286414322418,2.72,1.71
TR017,HV,2026-03-17,2465.811075822604,-0.62,2.13
TR017,HV,2026-03-17,2582.6187606826775,1.98,8.05
TR017,HV,2026-03-17,2704.9597304631343,-0.78,-1.41
TR017,HV,2026-03-17,2833.096101839324,0.34,11.1
TR017,HV,2026-03-17,2967.3024081888693,1.64,-6.29
TR017,HV,2026-03-17,3107.866187782014,-0.02,12.53
TR017,HV,2026-03-17,3255.0885998350595,-2.31,-13.14
TR017,HV,2026-03-17,3409.285069746811,0.97,7.95
TR017,HV,2026-03-17,3570.7859649004627,-0.87,-27.59
TR017,HV,2026-03-17,3739.937302478798,3.57,-20.95
TR017,HV,2026-03-17,3917.1014908092607,0.28,-2.83
TR017,HV,2026-03-17,4102.658105827194,2.56,8.62
TR017,HV,2026-03-17,4297.00470432084,2.69,-2.47
TR017,HV,2026-03-17,4500.557675700497,-0.14,-0.89
TR017,HV,2026-03-17,4713.753134116724,2.96,-3.43
TR017,HV,2026-03-17,4937.047852839004,3.13,8.84
TR017,HV,2026-03-17,5170.92024289676,0.99,-11.45
TR017,HV,2026-03-17,5415.871378079471,-1.69,-3.85
TR017,HV,2026-03-17,5672.426068491977,-5.06,-11.93
TR017,HV,2026-03-17,5941.133984965034,-1.6,22.35
TR017,HV,2026-03-17,6222.570836730231,0.25,17.84
TR017,HV,2026-03-17,6517.339604882427,-2.26,0.45
TR017,HV,2026-03-17,6826.071834272386,-4.52,-16.15
TR017,HV,2026-03-17,7149.428986597577,0.37,16.38
TR017,HV,2026-03-17,7488.103857590023,-4.88,-2.85
TR017,HV,2026-03-17,7842.822061337682,3.61,-19.42
TR017,HV,2026-03-17,8214.34358491943,3.16,-0.94
TR017,HV,2026-03-17,8603.464416684501,0.63,-1.35
TR017,HV,2026-03-17,9011.018251665018,-1.67,9.17
TR017,HV,2026-03-17,9437.87827777538,0.31,38.04
TR017,HV,2026-03-17,9884.959046625587,-0.27,-10.91
TR017,HV,2026-03-17,10353.218432956615,-1.26,-14.93
TR017,HV,2026-03-17,10843.659686896108,-0.8,14.29
TR017,HV,2026-03-17,11357.333583431051,3.07,-34.04
TR017,HV,2026-03-17,11895.340673703207,-2.5,5.59
TR017,HV,2026-03-17,12458.833642950081,0.09,18.02
TR017,HV,2026-03-17,13049.019780144015,-0.32,-5.99
TR017,HV,2026-03-17,13667.163564620074,1.57,5.04
TR017,HV,2026-03-17,14314.589375234786,-0.44,8.05
TR017,HV,2026-03-17,14992.684327860472,4.4,24.78
TR017,HV,2026-03-17,15702.901247293774,0.54,8.2
TR017,HV,2026-03-17,16446.761779946628,1.05,6.45
TR017,HV,2026-03-17,17225.859653987874,-2.3,-15.61
TR017,HV,2026-03-17,18041.864093920718,2.13,-23.39
TR017,HV,2026-03-17,18896.523396912115,1.82,27.5
TR017,HV,2026-03-17,19791.668678535574,-3.92,2.65
TR017,HV,2026-03-17,20729.217795953697,0.04,1.17
TR017,HV,2026-03-17,21711.179456945054,0.03,-21.7
TR017,HV,2026-03-17,22739.657523579273,1.63,-18.44
TR017,HV,2026-03-17,23816.855519761608,2.52,23.05
TR017,HV,2026-03-17,24945.081352303165,2.57,-2.24
TR017,HV,2026-03-17,26126.752255633262,0.77,-8.0
TR017,HV,2026-03-17,27364.39997074672,0.21,3.6
TR017,HV,2026-03-17,28660.676169482504,-1.69,3.29
TR017,HV,2026-03-17,30018.35813575592,-0.75,-2.64
TR017,HV,2026-03-17,31440.354715915,-1.49,4.89
TR017,HV,2026-03-17,32929.71255097148,1.37,-26.51
TR017,HV,2026-03-17,34489.6226040576,0.53,1.94
TR017,HV,2026-03-17,36123.426997094306,-4.88,17.99
TR017,HV,2026-03-17,37834.62617131933,-0.55,7.6
TR017,HV,2026-03-17,39626.88638701478,-0.1,4.88
TR017,HV,2026-03-17,41504.047578504724,-1.18,0.26
TR017,HV,2026-03-17,43470.131581250265,2.77,10.19
TR017,HV,2026-03-17,45529.35074866948,0.86,1.36
TR017,HV,2026-03-17,47686.116977144746,-2.08,25.43
TR017,HV,2026-03-17,49945.0511585514,3.75,-11.66
TR017,HV,2026-03-17,52310.993080562585,1.17,7.78
TR017,HV,2026-03-17,54789.01179593945,-2.24,1.28
TR017,HV,2026-03-17,57384.416483023924,4.22,-5.97
TR017,HV,2026-03-17,60102.76782070388,-1.65,-16.12
TR017,HV,2026-03-17,62949.88990221888,-0.39,-0.23
TR017,HV,2026-03-17,65931.88271333542,-1.73,9.5
TR017,HV,2026-03-17,69055.1352016233,-1.58,7.39
TR017,HV,2026-03-17,72326.33896483533,-1.02,-18.55
TR017,HV,2026-03-17,75752.5025877192,1.81,-21.71
TR017,HV,2026-03-17,79340.96665797492,0.99,-8.49
TR017,HV,2026-03-17,83099.41949353386,-0.53,-26.89
TR017,HV,2026-03-17,87035.91361485166,-0.15,-0.5
TR017,HV,2026-03-17,91158.88299750836,2.62,4.8
TR017,HV,2026-03-17,95477.16114208066,-1.28,-26.05
TR017,HV,2026-03-17,100000.0,0.46,-0.47
TR018,LV,2026-03-29,10.0,-0.97,6.19
TR018,LV,2026-03-29,10.473708979594498,1.34,-7.8
TR018,LV,2026-03-29,10.969857978923836,1.45,13.38
TR018,LV,2026-03-29,11.489510001873091,-3.91,4.68
TR018,LV,2026-03-29,12.033778407775893,-0.19,-2.12
TR018,LV,2026-03-29,12.603829296797274,-1.5,-9.57
TR018,LV,2026-03-29,13.200884008314182,-1.54,9.93
TR018,LV,2026-03-29,13.826221737646557,2.95,10.73
TR018,LV,2026-03-29,14.481182276745338,1.5,-17.26
TR018,LV,2026-03-29,15.167168884709225,2.27,9.43
TR018,LV,2026-03-29,15.885651294280526,-0.51,12.45
TR018,LV,2026-03-29,16.63816886076129,0.33,25.54
TR018,LV,2026-03-29,17.4263338600965,0.73,15.53
TR018,LV,2026-03-29,18.251834943190435,2.9,7.58
TR018,LV,2026-03-29,19.116440753857017,2.97,14.71
TR018,LV,2026-03-29,20.022003718155844,-3.41,13.65
TR018,LV,2026-03-29,20.970464013232327,3.85,-15.47
TR018,LV,2026-03-29,21.963853724165457,-0.49,12.69
TR018,LV,2026-03-29,23.00430119772918,0.79,10.66
TR018,LV,2026-03-29,24.094035602395245,1.31,-7.65
TR018,LV,2026-03-29,25.23539170434766,1.57,-26.61
TR018,LV,2026-03-29,26.430814869741056,3.88,14.62
TR018,LV,2026-03-29,27.682866303920665,1.14,-23.05
TR018,LV,2026-03-29,28.994228538828768,0.19,-9.52
TR018,LV,2026-03-29,30.367711180354576,-1.28,11.96
TR018,LV,2026-03-29,31.80625692794119,-1.73,19.24
TR018,LV,2026-03-29,33.31294787934674,0.27,1.99
TR018,LV,2026-03-29,34.891012134067736,1.99,18.66
TR018,LV,2026-03-29,36.54383070957256,-0.4,14.94
TR018,LV,2026-03-29,38.274944785163115,1.16,21.75
TR018,LV,2026-03-29,40.08806328898464,-0.26,3.81
